database_id,name,acronym,order,level,color,structure_database_id_path
17021,caudolateral interpeduncular nucleus,IPCL,1554,12,D654E6,/15564/15565/16808/16809/16915/16967/16994/16996/17013/17018/17021/
17022,r1 floor plate,r1F,1555,5,A741B3,/15564/15565/16808/16809/16915/17022/
112892323,ventricular zone of r1F,r1Fv,1556,9,9B3CA6,/15564/15565/16808/16809/16915/17022/112892323/
112892325,mantle zone of r1F,r1Fm,1557,9,BE4ACC,/15564/15565/16808/16809/16915/17022/112892325/
112892327,periventricular stratum of r1F,r1Fp,1558,10,BE4ACC,/15564/15565/16808/16809/16915/17022/112892325/112892327/
112892329,intermediate stratum of r1F,r1Fi,1559,10,BE4ACC,/15564/15565/16808/16809/16915/17022/112892325/112892329/
112892331,superficial stratum of r1F,r1Fs,1560,10,BE4ACC,/15564/15565/16808/16809/16915/17022/112892325/112892331/
124372444,median part of IPR,MnIPR,1561,11,9B3CA6,/15564/15565/16808/16809/16915/17022/112892325/112892331/124372444/
124372448,median part of IPC,MnIPC,1562,11,9B3CA6,/15564/15565/16808/16809/16915/17022/112892325/112892331/124372448/
17023,rhombomere 2,r2,1563,3,EE80FF,/15564/15565/16808/16809/17023/
17024,r2 roof plate,r2R,1564,5,F3A4FF,/15564/15565/16808/16809/17023/17024/
17025,r2 alar plate,r2A,1565,5,EE80FF,/15564/15565/16808/16809/17023/17025/
111220646,ventricular zone of r2A,r2Av,1566,9,EE80FF,/15564/15565/16808/16809/17023/17025/111220646/
111220648,mantle zone of r2A,r2Am,1567,9,F29EFF,/15564/15565/16808/16809/17023/17025/111220648/
17026,r2 part of cochlear sensory column,r2Co,1568,7,EE80FF,/15564/15565/16808/16809/17023/17025/17026/
17027,ventricular zone of r2Co,r2Cov,1569,9,EE80FF,/15564/15565/16808/16809/17023/17025/17026/17027/
17028,mantle zone of r2Co,r2Com,1570,9,F29EFF,/15564/15565/16808/16809/17023/17025/17026/17028/
111220650,periventricular stratum of r2Co,r2Cop,1571,10,F29EFF,/15564/15565/16808/16809/17023/17025/17026/17028/111220650/
17029,r2 part of dorsal cochlear nucleus,r2DC,1572,11,F29EFF,/15564/15565/16808/16809/17023/17025/17026/17028/111220650/17029/
111220652,intermediate stratum of r2Co,r2Coi,1573,10,F29EFF,/15564/15565/16808/16809/17023/17025/17026/17028/111220652/
111220654,superficial stratum of r2Co,r2Cos,1574,10,F29EFF,/15564/15565/16808/16809/17023/17025/17026/17028/111220654/
17030,r2 part of anteroventral cochlear nucleus,r2AVC,1575,11,F29EFF,/15564/15565/16808/16809/17023/17025/17026/17028/111220654/17030/
17031,r2 part of vestibular sensory column,r2Ve,1576,7,EE80FF,/15564/15565/16808/16809/17023/17025/17031/
17032,ventricular zone of r2Ve,r2Vev,1577,9,EE80FF,/15564/15565/16808/16809/17023/17025/17031/17032/
17033,mantle zone of r2Ve,r2Vem,1578,9,F29EFF,/15564/15565/16808/16809/17023/17025/17031/17033/
111220656,periventricular stratum of r2Ve,r2Vep,1579,10,F29EFF,/15564/15565/16808/16809/17023/17025/17031/17033/111220656/
124372452,r2 part of vestibular nucleus Y,r2Y,1580,11,F29EFF,/15564/15565/16808/16809/17023/17025/17031/17033/111220656/124372452/
111220658,intermediate stratum of r2Ve,r2Vei,1581,10,F29EFF,/15564/15565/16808/16809/17023/17025/17031/17033/111220658/
17034,r2 part of superior vestibular nucleus,r2SuVe,1582,11,F29EFF,/15564/15565/16808/16809/17023/17025/17031/17033/111220658/17034/
111220660,superficial stratum of r2Ve,r2Ves,1583,10,F29EFF,/15564/15565/16808/16809/17023/17025/17031/17033/111220660/
17036,r2 part of trigeminal sensory column,r2Tr,1584,7,EE80FF,/15564/15565/16808/16809/17023/17025/17036/
17037,ventricular zone of r2Tr,r2Trv,1585,9,EE80FF,/15564/15565/16808/16809/17023/17025/17036/17037/
17038,mantle zone of r2Tr,r2Trm,1586,9,F29EFF,/15564/15565/16808/16809/17023/17025/17036/17038/
111220662,periventricular stratum of r2Tr,r2Trp,1587,10,F29EFF,/15564/15565/16808/16809/17023/17025/17036/17038/111220662/
111220664,intermediate stratum of r2Tr,r2Tri,1588,10,F29EFF,/15564/15565/16808/16809/17023/17025/17036/17038/111220664/
17040,r2 part of trigeminal transition zone,r2-5Tr,1589,11,F29EFF,/15564/15565/16808/16809/17023/17025/17036/17038/111220664/17040/
17041,r2 part of dorsal parvicellular reticular formation,r2DPCRt,1590,11,F29EFF,/15564/15565/16808/16809/17023/17025/17036/17038/111220664/17041/
111220666,superficial stratum of r2Tr,r2Trs,1591,10,F29EFF,/15564/15565/16808/16809/17023/17025/17036/17038/111220666/
17039,r2 part of principal trigeminal sensory nucleus,r2Pr5,1592,11,F29EFF,/15564/15565/16808/16809/17023/17025/17036/17038/111220666/17039/
17042,liminal part of r2 alar plate,r2Lim,1593,7,EE80FF,/15564/15565/16808/16809/17023/17025/17042/
17043,ventricular zone of r2Lim,r2Limv,1594,9,EE80FF,/15564/15565/16808/16809/17023/17025/17042/17043/
17044,mantle zone of r2Lim,r2Limm,1595,9,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/
111220668,periventricular stratum of r2Lim,r2Limp,1596,10,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220668/
17050,r2 liminal central gray,r2LimCG,1597,11,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220668/17050/
111220670,intermediate stratum of r2Lim,r2Limi,1598,10,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220670/
17051,r2 part of the ventral parvicellular reticular formation,r2VPCRt,1599,11,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220670/17051/
111220672,superficial stratum of r2Lim,r2Lims,1600,10,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220672/
17045,r2 part of the trigeminal motor nucleus,r2-5M,1601,11,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220672/17045/
17046,temporal muscle trigeminal motor cell group,5Te,1602,12,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220672/17045/17046/
17047,masseter muscle trigeminal motor cell group,5Ma,1603,12,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220672/17045/17047/
17048,pterigoid muscle trigeminal motor cell group,5Pt,1604,12,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220672/17045/17048/
17049,temporotympanic muscle trigeminal motor cell group,5TT,1605,12,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220672/17045/17049/
17052,A7 noradrenergic cell group,A7,1606,11,F29EFF,/15564/15565/16808/16809/17023/17025/17042/17044/111220672/17052/
17053,r2 basal plate,r2B,1607,5,CA6DD9,/15564/15565/16808/16809/17023/17053/
111220674,ventricular zone of r2B,r2Bv,1608,9,CA6DD9,/15564/15565/16808/16809/17023/17053/111220674/
111220676,mantle zone of r2B,r2Bm,1609,9,D673E6,/15564/15565/16808/16809/17023/17053/111220676/
17054,lateral part of r2B,r2BL,1610,7,D673E6,/15564/15565/16808/16809/17023/17053/17054/
17055,ventricular zone of r2BL,r2BLv,1611,9,D673E6,/15564/15565/16808/16809/17023/17053/17054/17055/
17056,mantle zone of r2BL,r2BLm,1612,9,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/
17057,periventricular stratum of r2BL,r2BLp,1613,10,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/17057/
124372456,r2 part of basolateral intermediate zone,r2BLIZ,1614,11,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/17057/124372456/
17058,intermediate stratum of r2BL,r2BLi,1615,10,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/17058/
17059,r2 part of nucleus subcoeruleus,r2SubC,1616,11,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/17058/17059/
17062,r2 part of basolateral reticular formation,r2BLRt,1617,11,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/17058/17062/
17063,superficial stratum of r2BL,r2BLs,1618,10,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/17063/
17064,r2 part of ventral lateral lemniscal nucleus,r2VLL,1619,11,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/17063/17064/
17060,r2 part of medial paralemniscal nucleus,r2MPL,1620,11,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/17063/17060/
17061,r2 part of lateral paralemniscal nucleus,r2LPL,1621,11,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/17063/17061/
17065,B9 serotonergic cell group,B9,1622,11,D673E6,/15564/15565/16808/16809/17023/17053/17054/17056/17063/17065/
17066,intermediate part of r2B,r2BI,1623,7,CA6DD9,/15564/15565/16808/16809/17023/17053/17066/
17067,ventricular zone of r2BI,r2BIv,1624,9,CA6DD9,/15564/15565/16808/16809/17023/17053/17066/17067/
17068,mantle zone of r2BI,r2BIm,1625,9,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/
17069,periventricular stratum of r2BI,r2BIp,1626,10,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17069/
17070,r2 part of central gray,r2BICG,1627,11,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17069/17070/
17071,r2 part of CG beta nucleus,r2CGB,1628,12,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17069/17070/17071/
17072,r2 part of CG alpha nucleus,r2CGA,1629,12,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17069/17070/17072/
17073,r2 part of BI intermediate zone,r2BIIZ,1630,11,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17069/17073/
17074,intermediate stratum of r2BI,r2BIi,1631,10,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17074/
17075,dorsomedial tegmental nucleus,DMTg,1632,11,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17074/17075/
17076,r2 part of basointermediate reticular formation,r2BIRt,1633,11,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17074/17076/
17077,r2 part of paramedian raphe nucleus,r2PMnR,1634,11,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17074/17077/
17078,superficial stratum of r2BI,r2BIs,1635,10,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17078/
124372464,r2 part of lateral pontine nuclei,r2LPn,1636,11,D673E6,/15564/15565/16808/16809/17023/17053/17066/17068/17078/124372464/
17079,medial part of r2B,r2BM,1637,7,CA6DD9,/15564/15565/16808/16809/17023/17053/17079/
17080,ventricular zone of r2BM,r2BMv,1638,9,CA6DD9,/15564/15565/16808/16809/17023/17053/17079/17080/
17081,mantle zone of r2BM,r2BMm,1639,9,D673E6,/15564/15565/16808/16809/17023/17053/17079/17081/
17082,periventricular stratum of r2BM,r2BMp,1640,10,D673E6,/15564/15565/16808/16809/17023/17053/17079/17081/17082/
17083,posterodorsal tegmental nucleus,PDTg,1641,11,D673E6,/15564/15565/16808/16809/17023/17053/17079/17081/17082/17083/
17084,nucleus incertus,Inc,1642,11,D673E6,/15564/15565/16808/16809/17023/17053/17079/17081/17082/17084/
17085,intermediate stratum of r2BM,r2BMi,1643,10,D673E6,/15564/15565/16808/16809/17023/17053/17079/17081/17085/
17086,r2 part of basomedial reticular formation,r2BMRt,1644,11,D673E6,/15564/15565/16808/16809/17023/17053/17079/17081/17085/17086/
17087,r2 part of prepontine raphe nucleus,r2PPnR,1645,11,D673E6,/15564/15565/16808/16809/17023/17053/17079/17081/17085/17087/
17088,r2 part of median raphe nucleus,r2MnR,1646,11,D673E6,/15564/15565/16808/16809/17023/17053/17079/17081/17085/17088/
17089,superficial stratum of r2BM,r2BMs,1647,10,D673E6,/15564/15565/16808/16809/17023/17053/17079/17081/17089/
17090,rostromedial tegmental nucleus,RMTg,1648,11,D673E6,/15564/15565/16808/16809/17023/17053/17079/17081/17089/17090/
17091,r2 floor plate,r2F,1649,5,A75AB3,/15564/15565/16808/16809/17023/17091/
112892333,ventricular zone of r2F,r2Fv,1650,9,9A579D,/15564/15565/16808/16809/17023/17091/112892333/
112892335,mantle zone of r2F,r2Fm,1651,9,CA6DD9,/15564/15565/16808/16809/17023/17091/112892335/
112892337,periventricular stratum of r2F,r2Fp,1652,10,CA6DD9,/15564/15565/16808/16809/17023/17091/112892335/112892337/
112892339,intermediate stratum of r2F,r2Fi,1653,10,CA6DD9,/15564/15565/16808/16809/17023/17091/112892335/112892339/
112892341,superficial stratum of r2F,r2Fs,1654,10,CA6DD9,/15564/15565/16808/16809/17023/17091/112892335/112892341/
17092,pontine hindbrain,PH,1655,2,9442FF,/15564/15565/16808/17092/
17093,rhombomere 3,r3,1656,3,9442FF,/15564/15565/16808/17092/17093/
17094,r3 roof plate,r3R,1657,5,B378FF,/15564/15565/16808/17092/17093/17094/
17095,r3 alar plate,r3A,1658,5,9442FF,/15564/15565/16808/17092/17093/17095/
111220678,ventricular zone of r3A,r3Av,1659,9,9442FF,/15564/15565/16808/17092/17093/17095/111220678/
111220680,mantle zone of r3A,r3Am,1660,9,A35DFF,/15564/15565/16808/17092/17093/17095/111220680/
17096,r3 part of cochlear sensory column,r3Co,1661,7,9442FF,/15564/15565/16808/17092/17093/17095/17096/
17097,ventricular zone of r3Co,r3Cov,1662,9,9442FF,/15564/15565/16808/17092/17093/17095/17096/17097/
17098,mantle zone of r3Co,r3Com,1663,9,A35DFF,/15564/15565/16808/17092/17093/17095/17096/17098/
111220682,periventricular stratum of r3Co,r3Cop,1664,10,A35DFF,/15564/15565/16808/17092/17093/17095/17096/17098/111220682/
17099,r3 part of dorsal cochlear nucleus,r3DC,1665,11,A35DFF,/15564/15565/16808/17092/17093/17095/17096/17098/111220682/17099/
111220684,intermediate stratum of r3Co,r3Coi,1666,10,A35DFF,/15564/15565/16808/17092/17093/17095/17096/17098/111220684/
111220686,superficial stratum of r3Co,r3Cos,1667,10,A35DFF,/15564/15565/16808/17092/17093/17095/17096/17098/111220686/
17100,r3 part of anteroventral cochlear nucleus,r3AVC,1668,11,A35DFF,/15564/15565/16808/17092/17093/17095/17096/17098/111220686/17100/
17101,r3 part of vestibular sensory column,r3Ve,1669,7,9442FF,/15564/15565/16808/17092/17093/17095/17101/
17102,ventricular zone of r3Ve,r3Vev,1670,9,9442FF,/15564/15565/16808/17092/17093/17095/17101/17102/
17103,mantle zone of r3Ve,r3Vem,1671,9,A35DFF,/15564/15565/16808/17092/17093/17095/17101/17103/
111220688,periventricular stratum of r3Ve,r3Vep,1672,10,A35DFF,/15564/15565/16808/17092/17093/17095/17101/17103/111220688/
17106,r3 part of parvicellular medial vestibular nucleus,r3MVePC,1673,11,A35DFF,/15564/15565/16808/17092/17093/17095/17101/17103/111220688/17106/
111220690,intermediate stratum of r3Ve,r3Vei,1674,10,A35DFF,/15564/15565/16808/17092/17093/17095/17101/17103/111220690/
17105,r3 part of magnocellular medial vestibular nucleus,r3MVeMC,1675,11,A35DFF,/15564/15565/16808/17092/17093/17095/17101/17103/111220690/17105/
111220692,superficial stratum of r3Ve,r3Ves,1676,10,A35DFF,/15564/15565/16808/17092/17093/17095/17101/17103/111220692/
17104,r3 part of lateral vestibular nucleus,r3LVe,1677,11,A35DFF,/15564/15565/16808/17092/17093/17095/17101/17103/111220692/17104/
17107,r3 part of trigeminal sensory column,r3Tr,1678,7,9442FF,/15564/15565/16808/17092/17093/17095/17107/
17108,ventricular zone of r3Tr,r3Trv,1679,9,9442FF,/15564/15565/16808/17092/17093/17095/17107/17108/
17109,mantle zone of r3Tr,r3Trm,1680,9,A35DFF,/15564/15565/16808/17092/17093/17095/17107/17109/
111220694,periventricular stratum of r3Tr,r3Trp,1681,10,A35DFF,/15564/15565/16808/17092/17093/17095/17107/17109/111220694/
111220696,intermediate stratum of r3Tr,r3Tri,1682,10,A35DFF,/15564/15565/16808/17092/17093/17095/17107/17109/111220696/
17111,r3 part of trigeminal transition zone,r3-5Tr,1683,11,A35DFF,/15564/15565/16808/17092/17093/17095/17107/17109/111220696/17111/
17112,r3 part of dorsal parvicellular reticular formation,r3DPCRt,1684,11,A35DFF,/15564/15565/16808/17092/17093/17095/17107/17109/111220696/17112/
111220698,superficial stratum of r3Tr,r3Trs,1685,10,A35DFF,/15564/15565/16808/17092/17093/17095/17107/17109/111220698/
17110,"r3 part of spinal trigeminal sensory column, oral part",r3Sp5O,1686,11,A35DFF,/15564/15565/16808/17092/17093/17095/17107/17109/111220698/17110/
17113,liminal part of r3 alar plate,r3Lim,1687,7,9442FF,/15564/15565/16808/17092/17093/17095/17113/
17114,ventricular zone of r3Lim,r3Limv,1688,9,9442FF,/15564/15565/16808/17092/17093/17095/17113/17114/
17115,mantle zone of r3Lim,r3Limm,1689,9,A35DFF,/15564/15565/16808/17092/17093/17095/17113/17115/
111220700,periventricular stratum of r3Lim,r3Limp,1690,10,A35DFF,/15564/15565/16808/17092/17093/17095/17113/17115/111220700/
17122,r3 liminal central gray,r3LimCG,1691,11,A35DFF,/15564/15565/16808/17092/17093/17095/17113/17115/111220700/17122/
111220702,intermediate stratum of r3Lim,r3Limi,1692,10,A35DFF,/15564/15565/16808/17092/17093/17095/17113/17115/111220702/
17121,r3 part of ventral parvicellular reticular formation,r3VPCRt,1693,11,A35DFF,/15564/15565/16808/17092/17093/17095/17113/17115/111220702/17121/
111220704,superficial stratum of r3Lim,r3Lims,1694,10,A35DFF,/15564/15565/16808/17092/17093/17095/17113/17115/111220704/
17116,r3 part of the trigeminal motor nucleus,r3-5M,1695,11,A35DFF,/15564/15565/16808/17092/17093/17095/17113/17115/111220704/17116/
17117,anterior digastric muscle trigeminal motor cell group,5ADi,1696,12,A35DFF,/15564/15565/16808/17092/17093/17095/17113/17115/111220704/17116/17117/
17123,r3 basal plate,r3B,1697,5,7635CC,/15564/15565/16808/17092/17093/17123/
111220706,ventricular zone of r3B,r3Bv,1698,9,7635CC,/15564/15565/16808/17092/17093/17123/111220706/
111220708,mantle zone of r3B,r3Bm,1699,9,853BE6,/15564/15565/16808/17092/17093/17123/111220708/
17124,lateral part of r3B,r3BL,1700,7,7635CC,/15564/15565/16808/17092/17093/17123/17124/
17125,ventricular zone of r3BL,r3BLv,1701,9,7635CC,/15564/15565/16808/17092/17093/17123/17124/17125/
17126,mantle zone of r3BL,r3BLm,1702,9,853BE6,/15564/15565/16808/17092/17093/17123/17124/17126/
17127,periventricular stratum of r3BL,r3BLp,1703,10,853BE6,/15564/15565/16808/17092/17093/17123/17124/17126/17127/
124372468,r3 part of basolateral intermediate zone,r3BLIZ,1704,11,853BE6,/15564/15565/16808/17092/17093/17123/17124/17126/17127/124372468/
17128,r3 part of basolateral central gray,r3BLCG,1705,11,853BE6,/15564/15565/16808/17092/17093/17123/17124/17126/17127/17128/
17129,intermediate stratum of r3BL,r3BLi,1706,10,853BE6,/15564/15565/16808/17092/17093/17123/17124/17126/17129/
17130,r3 part of basolateral reticular formation,r3BLRt,1707,11,853BE6,/15564/15565/16808/17092/17093/17123/17124/17126/17129/17130/
17131,superficial stratum of r3BL,r3BLs,1708,10,853BE6,/15564/15565/16808/17092/17093/17123/17124/17126/17131/
17118,r3 part of ventral lateral lemniscal nucleus,r3VLL,1709,11,853BE6,/15564/15565/16808/17092/17093/17123/17124/17126/17131/17118/
17119,r3 part of medial paralemniscal nucleus,r3MPL,1710,11,853BE6,/15564/15565/16808/17092/17093/17123/17124/17126/17131/17119/
17120,r3 part of lateral paralemniscal nucleus,r3LPL,1711,11,853BE6,/15564/15565/16808/17092/17093/17123/17124/17126/17131/17120/
17132,intermediate part of r3B,r3BI,1712,7,7635CC,/15564/15565/16808/17092/17093/17123/17132/
17133,ventricular zone of r3BI,r3BIv,1713,9,7635CC,/15564/15565/16808/17092/17093/17123/17132/17133/
17134,mantle zone of r3BI,r3BIm,1714,9,853BE6,/15564/15565/16808/17092/17093/17123/17132/17134/
17135,periventricular stratum of r3BI,r3BIp,1715,10,853BE6,/15564/15565/16808/17092/17093/17123/17132/17134/17135/
17136,r3 part of central gray nucleus alpha,r3CGA,1716,11,853BE6,/15564/15565/16808/17092/17093/17123/17132/17134/17135/17136/
17137,r3 part of central gray nucleus beta,r3CGB,1717,11,853BE6,/15564/15565/16808/17092/17093/17123/17132/17134/17135/17137/
17138,r3 part of BI intermediate zone,r3BIIZ,1718,11,853BE6,/15564/15565/16808/17092/17093/17123/17132/17134/17135/17138/
17139,intermediate stratum of r3BI,r3BIi,1719,10,853BE6,/15564/15565/16808/17092/17093/17123/17132/17134/17139/
17140,r3 part of basointermediate reticular formation,r3BIRt,1720,11,853BE6,/15564/15565/16808/17092/17093/17123/17132/17134/17139/17140/
17141,superficial stratum of r3BI,r3BIs,1721,10,853BE6,/15564/15565/16808/17092/17093/17123/17132/17134/17141/
